C0000100,C0000200,later_any_delinquency_contact_2000_2020,later_persistent_delinquency_contact_2000_2020,later_delinquency_contact_positive_item_count_2000_2020,later_delinquency_contact_positive_year_count_2000_2020,later_delinquency_contact_first_event_year_2000_2020,later_delinquency_contact_second_event_year_2000_2020,later_delinquency_contact_last_observed_year_2000_2020,later_any_justice_contact_2000_2020,later_persistent_justice_contact_2000_2020,later_justice_contact_positive_item_count_2000_2020,later_justice_contact_positive_year_count_2000_2020,later_justice_contact_first_event_year_2000_2020,later_justice_contact_second_event_year_2000_2020,later_justice_contact_last_observed_year_2000_2020
9102.0,91.0,1.0,1.0,3.0,2.0,2010.0,2012.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
9201.0,92.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
9202.0,92.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
9501.0,95.0,1.0,1.0,3.0,2.0,2002.0,2012.0,2012.0,1.0,0.0,1.0,1.0,2012.0,,2012.0
9502.0,95.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
9503.0,95.0,1.0,1.0,5.0,3.0,2002.0,2004.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
9601.0,96.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
9602.0,96.0,1.0,1.0,5.0,3.0,2000.0,2002.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
9603.0,96.0,1.0,1.0,3.0,2.0,2012.0,2014.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
9701.0,97.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
9702.0,97.0,1.0,1.0,7.0,5.0,2000.0,2004.0,2018.0,1.0,0.0,1.0,1.0,2012.0,,2018.0
9801.0,98.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
9802.0,98.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
9803.0,98.0,1.0,1.0,4.0,2.0,2010.0,2012.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
9901.0,99.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
9902.0,99.0,1.0,1.0,4.0,2.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
10001.0,100.0,0.0,0.0,0.0,0.0,,,2006.0,0.0,0.0,0.0,0.0,,,2006.0
10002.0,100.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2010.0,0.0,0.0,0.0,0.0,,,2010.0
10003.0,100.0,1.0,1.0,6.0,3.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
10201.0,102.0,1.0,0.0,2.0,1.0,2008.0,,2016.0,0.0,0.0,0.0,0.0,,,2016.0
11101.0,111.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
11102.0,111.0,0.0,0.0,0.0,0.0,,,2016.0,0.0,0.0,0.0,0.0,,,2016.0
11103.0,111.0,1.0,1.0,10.0,6.0,2002.0,2004.0,2020.0,1.0,1.0,6.0,4.0,2010.0,2014.0,2020.0
11201.0,112.0,1.0,0.0,1.0,1.0,2012.0,,2020.0,1.0,0.0,1.0,1.0,2012.0,,2020.0
11202.0,112.0,1.0,1.0,4.0,2.0,2012.0,2014.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
11501.0,115.0,,,,,,,,,,,,,,
11502.0,115.0,,,,,,,,,,,,,,
11503.0,115.0,,,,,,,,,,,,,,
11504.0,115.0,,,,,,,,,,,,,,
11801.0,118.0,,,,,,,,,,,,,,
11802.0,118.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
12101.0,121.0,1.0,1.0,5.0,3.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
12401.0,124.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
12402.0,124.0,1.0,1.0,4.0,3.0,2002.0,2006.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
12801.0,128.0,1.0,0.0,1.0,1.0,2002.0,,2012.0,1.0,0.0,1.0,1.0,2002.0,,2012.0
12802.0,128.0,1.0,1.0,3.0,2.0,2002.0,2020.0,2020.0,1.0,0.0,1.0,1.0,2020.0,,2020.0
13301.0,133.0,1.0,1.0,3.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
13701.0,137.0,1.0,1.0,6.0,3.0,2000.0,2004.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
13702.0,137.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
13801.0,138.0,1.0,1.0,5.0,3.0,2000.0,2004.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
13802.0,138.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
13803.0,138.0,1.0,1.0,4.0,2.0,2008.0,2010.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
14001.0,140.0,1.0,1.0,5.0,3.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
14301.0,143.0,,,,,,,,,,,,,,
14302.0,143.0,1.0,1.0,12.0,6.0,2004.0,2008.0,2018.0,1.0,1.0,9.0,5.0,2004.0,2010.0,2018.0
14303.0,143.0,1.0,1.0,5.0,3.0,2004.0,2006.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
14304.0,143.0,1.0,1.0,5.0,3.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
14401.0,144.0,1.0,1.0,3.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
14402.0,144.0,1.0,0.0,2.0,1.0,2010.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
14403.0,144.0,1.0,0.0,2.0,1.0,2012.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
14701.0,147.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
14702.0,147.0,1.0,1.0,5.0,3.0,2004.0,2006.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
14901.0,149.0,1.0,1.0,5.0,3.0,2004.0,2006.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
14902.0,149.0,1.0,1.0,5.0,3.0,2006.0,2008.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
15301.0,153.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
15302.0,153.0,1.0,0.0,3.0,1.0,2002.0,,2020.0,1.0,0.0,1.0,1.0,2002.0,,2020.0
15701.0,157.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
15702.0,157.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
15801.0,158.0,,,,,,,,,,,,,,
15802.0,158.0,0.0,0.0,0.0,0.0,,,2002.0,,,,,,,
15901.0,159.0,0.0,0.0,0.0,0.0,,,2010.0,0.0,0.0,0.0,0.0,,,2010.0
15902.0,159.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
15903.0,159.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
15904.0,159.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
15905.0,159.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
16001.0,160.0,1.0,1.0,5.0,3.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
16101.0,161.0,1.0,0.0,2.0,1.0,2010.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
16102.0,161.0,1.0,0.0,2.0,1.0,2012.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
16501.0,165.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2012.0,0.0,0.0,0.0,0.0,,,2012.0
16502.0,165.0,1.0,1.0,4.0,2.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
16503.0,165.0,1.0,1.0,4.0,3.0,2010.0,2014.0,2020.0,1.0,0.0,1.0,1.0,2018.0,,2020.0
16701.0,167.0,1.0,1.0,5.0,3.0,2000.0,2002.0,2004.0,1.0,0.0,1.0,1.0,2004.0,,2004.0
16702.0,167.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2004.0,0.0,0.0,0.0,0.0,,,2004.0
17201.0,172.0,1.0,1.0,5.0,3.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
17401.0,174.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
17402.0,174.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2012.0,0.0,0.0,0.0,0.0,,,2012.0
17501.0,175.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
17502.0,175.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
17503.0,175.0,1.0,0.0,2.0,1.0,2002.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
17504.0,175.0,1.0,1.0,6.0,3.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
17901.0,179.0,0.0,0.0,0.0,0.0,,,2010.0,0.0,0.0,0.0,0.0,,,2010.0
17902.0,179.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
18001.0,180.0,0.0,0.0,0.0,0.0,,,2016.0,0.0,0.0,0.0,0.0,,,2016.0
18002.0,180.0,0.0,0.0,0.0,0.0,,,2016.0,0.0,0.0,0.0,0.0,,,2016.0
18003.0,180.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
18301.0,183.0,1.0,1.0,5.0,2.0,2002.0,2012.0,2018.0,1.0,0.0,2.0,1.0,2002.0,,2018.0
18302.0,183.0,1.0,1.0,5.0,3.0,2002.0,2004.0,2006.0,0.0,0.0,0.0,0.0,,,2006.0
18303.0,183.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
18401.0,184.0,1.0,1.0,4.0,2.0,2014.0,2016.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
18601.0,186.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
18801.0,188.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
19001.0,190.0,1.0,1.0,5.0,3.0,2010.0,2012.0,2020.0,1.0,0.0,1.0,1.0,2016.0,,2020.0
19201.0,192.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
19202.0,192.0,1.0,0.0,2.0,1.0,2010.0,,2016.0,0.0,0.0,0.0,0.0,,,2016.0
19203.0,192.0,1.0,0.0,2.0,1.0,2014.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
19701.0,197.0,1.0,1.0,6.0,4.0,2000.0,2004.0,2010.0,0.0,0.0,0.0,0.0,,,2010.0
19702.0,197.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
20001.0,200.0,1.0,0.0,1.0,1.0,2000.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
20002.0,200.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
20301.0,203.0,,,,,,,,,,,,,,
20302.0,203.0,1.0,0.0,2.0,1.0,2006.0,,2006.0,0.0,0.0,0.0,0.0,,,2006.0
20401.0,204.0,,,,,,,,,,,,,,
20402.0,204.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
20501.0,205.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
20502.0,205.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
20503.0,205.0,1.0,0.0,2.0,1.0,2002.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
20801.0,208.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
21101.0,211.0,1.0,0.0,2.0,1.0,2012.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
21102.0,211.0,1.0,1.0,5.0,3.0,2010.0,2012.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
21103.0,211.0,1.0,1.0,4.0,2.0,2014.0,2016.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
21104.0,211.0,1.0,1.0,6.0,3.0,2016.0,2018.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
22101.0,221.0,1.0,1.0,6.0,5.0,2000.0,2002.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
22102.0,221.0,1.0,1.0,5.0,3.0,2000.0,2002.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
22103.0,221.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
22104.0,221.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
22401.0,224.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
22402.0,224.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
22403.0,224.0,1.0,1.0,2.0,2.0,2002.0,2004.0,2016.0,1.0,1.0,2.0,2.0,2002.0,2004.0,2016.0
22701.0,227.0,1.0,0.0,1.0,1.0,2000.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
22702.0,227.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
22703.0,227.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2018.0,1.0,0.0,1.0,1.0,2004.0,,2018.0
22704.0,227.0,1.0,0.0,2.0,1.0,2010.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
22801.0,228.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
22802.0,228.0,1.0,1.0,4.0,2.0,2000.0,2002.0,2016.0,0.0,0.0,0.0,0.0,,,2016.0
22803.0,228.0,1.0,1.0,6.0,4.0,2000.0,2002.0,2020.0,1.0,0.0,1.0,1.0,2008.0,,2020.0
22804.0,228.0,1.0,1.0,4.0,3.0,2002.0,2004.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
22901.0,229.0,1.0,1.0,3.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
23101.0,231.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
23102.0,231.0,1.0,1.0,4.0,2.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
23601.0,236.0,1.0,0.0,2.0,1.0,2004.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
23602.0,236.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
23603.0,236.0,1.0,0.0,3.0,1.0,2010.0,,2018.0,1.0,0.0,1.0,1.0,2010.0,,2018.0
23701.0,237.0,1.0,0.0,1.0,1.0,2000.0,,2018.0,1.0,0.0,1.0,1.0,2000.0,,2018.0
23901.0,239.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
23902.0,239.0,1.0,1.0,4.0,3.0,2000.0,2002.0,2006.0,1.0,1.0,3.0,2.0,2000.0,2004.0,2006.0
23903.0,239.0,1.0,1.0,5.0,3.0,2000.0,2002.0,2018.0,1.0,1.0,3.0,3.0,2000.0,2002.0,2018.0
24001.0,240.0,1.0,1.0,3.0,2.0,2002.0,2004.0,2010.0,1.0,0.0,1.0,1.0,2004.0,,2010.0
24002.0,240.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
24201.0,242.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
24401.0,244.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
24402.0,244.0,0.0,0.0,0.0,0.0,,,2016.0,0.0,0.0,0.0,0.0,,,2016.0
24403.0,244.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
24501.0,245.0,1.0,1.0,7.0,5.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
24502.0,245.0,1.0,1.0,4.0,2.0,2010.0,2012.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
24503.0,245.0,1.0,1.0,5.0,3.0,2012.0,2014.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
24901.0,249.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
24902.0,249.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
24903.0,249.0,1.0,1.0,5.0,3.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
24904.0,249.0,1.0,1.0,4.0,2.0,2016.0,2018.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
25001.0,250.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
25002.0,250.0,1.0,0.0,2.0,1.0,2002.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
25201.0,252.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
25202.0,252.0,1.0,1.0,6.0,3.0,2006.0,2008.0,2014.0,0.0,0.0,0.0,0.0,,,2014.0
25401.0,254.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
25402.0,254.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
25403.0,254.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2012.0,0.0,0.0,0.0,0.0,,,2012.0
25404.0,254.0,1.0,0.0,2.0,1.0,2010.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
25405.0,254.0,1.0,1.0,5.0,3.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
25501.0,255.0,0.0,0.0,0.0,0.0,,,2002.0,0.0,0.0,0.0,0.0,,,2002.0
25502.0,255.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
25503.0,255.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
25504.0,255.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
25505.0,255.0,1.0,1.0,4.0,2.0,2012.0,2014.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
25601.0,256.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
25602.0,256.0,1.0,1.0,4.0,2.0,2014.0,2016.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
25801.0,258.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
25802.0,258.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
25803.0,258.0,1.0,0.0,2.0,1.0,2002.0,,2006.0,0.0,0.0,0.0,0.0,,,2006.0
26201.0,262.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
26202.0,262.0,,,,,,,,,,,,,,
26501.0,265.0,1.0,0.0,2.0,1.0,2006.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
26502.0,265.0,1.0,0.0,1.0,1.0,2002.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
26503.0,265.0,1.0,0.0,2.0,1.0,2010.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
26504.0,265.0,1.0,0.0,1.0,1.0,2010.0,,2014.0,0.0,0.0,0.0,0.0,,,2014.0
27201.0,272.0,1.0,0.0,2.0,1.0,2002.0,,2012.0,0.0,0.0,0.0,0.0,,,2012.0
27202.0,272.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2016.0,0.0,0.0,0.0,0.0,,,2016.0
27203.0,272.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2010.0,0.0,0.0,0.0,0.0,,,2010.0
27204.0,272.0,1.0,0.0,2.0,1.0,2010.0,,2010.0,0.0,0.0,0.0,0.0,,,2010.0
27501.0,275.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
27502.0,275.0,1.0,1.0,5.0,3.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
27801.0,278.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
27802.0,278.0,1.0,1.0,5.0,3.0,2002.0,2006.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
27803.0,278.0,1.0,0.0,2.0,1.0,2010.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
27804.0,278.0,,,,,,,,,,,,,,
28201.0,282.0,1.0,1.0,5.0,3.0,2002.0,2006.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
28202.0,282.0,1.0,0.0,2.0,1.0,2010.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
28501.0,285.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
28502.0,285.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
28503.0,285.0,1.0,1.0,8.0,5.0,2000.0,2002.0,2018.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2018.0
28701.0,287.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
28702.0,287.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
28801.0,288.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
28802.0,288.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
28803.0,288.0,1.0,1.0,4.0,2.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
28804.0,288.0,1.0,1.0,6.0,3.0,2012.0,2014.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
28805.0,288.0,1.0,1.0,5.0,3.0,2012.0,2014.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
28806.0,288.0,1.0,0.0,2.0,1.0,2016.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
28901.0,289.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
28902.0,289.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
29001.0,290.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
29002.0,290.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
29201.0,292.0,1.0,0.0,2.0,1.0,2006.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
29202.0,292.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2010.0,0.0,0.0,0.0,0.0,,,2010.0
29301.0,293.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
29302.0,293.0,1.0,1.0,5.0,3.0,2000.0,2002.0,2016.0,0.0,0.0,0.0,0.0,,,2016.0
29401.0,294.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
29402.0,294.0,,,,,,,,,,,,,,
29403.0,294.0,,,,,,,,,,,,,,
29701.0,297.0,1.0,1.0,3.0,3.0,2000.0,2002.0,2008.0,0.0,0.0,0.0,0.0,,,2008.0
29702.0,297.0,1.0,1.0,5.0,3.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
29801.0,298.0,1.0,0.0,1.0,1.0,2018.0,,2018.0,1.0,0.0,1.0,1.0,2018.0,,2018.0
29802.0,298.0,,,,,,,,,,,,,,
30501.0,305.0,,,,,,,,,,,,,,
30502.0,305.0,,,,,,,,,,,,,,
31201.0,312.0,1.0,1.0,3.0,3.0,2000.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
31202.0,312.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
31401.0,314.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
31402.0,314.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
31403.0,314.0,,,,,,,,,,,,,,
31404.0,314.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
31405.0,314.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
32101.0,321.0,1.0,1.0,5.0,3.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
32102.0,321.0,1.0,1.0,5.0,3.0,2002.0,2004.0,2014.0,0.0,0.0,0.0,0.0,,,2014.0
32103.0,321.0,0.0,0.0,0.0,0.0,,,2006.0,,,,,,,
32201.0,322.0,1.0,1.0,4.0,2.0,2000.0,2004.0,2018.0,1.0,0.0,1.0,1.0,2004.0,,2018.0
32202.0,322.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
32203.0,322.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
33301.0,333.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
33302.0,333.0,1.0,1.0,5.0,2.0,2004.0,2006.0,2018.0,1.0,0.0,1.0,1.0,2004.0,,2018.0
33501.0,335.0,1.0,1.0,5.0,3.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
33801.0,338.0,0.0,0.0,0.0,0.0,,,2014.0,0.0,0.0,0.0,0.0,,,2014.0
33802.0,338.0,,,,,,,,,,,,,,
33901.0,339.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
34001.0,340.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
34002.0,340.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
34003.0,340.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
34301.0,343.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
34401.0,344.0,1.0,1.0,4.0,3.0,2000.0,2002.0,2008.0,0.0,0.0,0.0,0.0,,,2008.0
