C0000100,C0005700,predictor_cutoff_year,persistent_violence_contact_age15_25,n_original_bol_features_pre15_by_year
374602,1986.0,2001.0,0.0,283
375201,1986.0,2001.0,0.0,283
375301,1979.0,1994.0,0.0,105
375302,1982.0,1997.0,0.0,201
375303,1984.0,1999.0,0.0,250
375601,1983.0,1998.0,1.0,201
375901,1983.0,1998.0,0.0,201
375902,1985.0,2000.0,0.0,250
376801,1973.0,1988.0,1.0,24
376802,1975.0,1990.0,0.0,53
376901,1977.0,1992.0,0.0,82
376902,1978.0,1993.0,0.0,105
376903,1987.0,2002.0,0.0,283
377001,1984.0,1999.0,0.0,250
377002,1987.0,2002.0,0.0,283
377201,1985.0,2000.0,0.0,250
377401,1980.0,1995.0,0.0,150
377402,1985.0,2000.0,0.0,250
377901,1976.0,1991.0,0.0,81
377902,1980.0,1995.0,0.0,150
377903,1984.0,1999.0,0.0,250
377904,1986.0,2001.0,0.0,283
378401,1979.0,1994.0,0.0,105
378701,1980.0,1995.0,1.0,150
379101,1979.0,1994.0,0.0,105
379102,1982.0,1997.0,0.0,201
379301,1984.0,1999.0,0.0,250
379701,1987.0,2002.0,0.0,283
379801,1987.0,2002.0,0.0,283
381303,1985.0,2000.0,0.0,250
381304,1986.0,2001.0,0.0,283
381901,1984.0,1999.0,0.0,250
381902,1987.0,2002.0,0.0,283
382101,1982.0,1997.0,0.0,201
382102,1984.0,1999.0,0.0,250
382301,1984.0,1999.0,1.0,250
382302,1986.0,2001.0,0.0,283
382401,1982.0,1997.0,0.0,201
382402,1983.0,1998.0,0.0,201
382403,1986.0,2001.0,0.0,283
383201,1984.0,1999.0,0.0,250
383701,1980.0,1995.0,0.0,150
383702,1984.0,1999.0,0.0,250
383703,1987.0,2002.0,1.0,283
383902,1982.0,1997.0,0.0,201
384202,1981.0,1996.0,0.0,155
385101,1981.0,1996.0,0.0,155
385102,1985.0,2000.0,0.0,250
387701,1984.0,1999.0,0.0,250
387702,1985.0,2000.0,0.0,250
387902,1982.0,1997.0,0.0,201
388901,1987.0,2002.0,0.0,283
390601,1984.0,1999.0,0.0,250
391401,1980.0,1995.0,0.0,150
391402,1981.0,1996.0,0.0,155
391901,1985.0,2000.0,0.0,250
392101,1986.0,2001.0,0.0,283
392201,1983.0,1998.0,0.0,201
392901,1976.0,1991.0,0.0,81
393101,1977.0,1992.0,0.0,82
393102,1977.0,1992.0,0.0,82
393103,1983.0,1998.0,0.0,201
393104,1983.0,1998.0,1.0,201
393401,1979.0,1994.0,0.0,105
393501,1983.0,1998.0,0.0,201
393601,1986.0,2001.0,0.0,283
394401,1977.0,1992.0,0.0,82
394801,1974.0,1989.0,0.0,53
394802,1975.0,1990.0,0.0,53
394803,1981.0,1996.0,0.0,155
395201,1982.0,1997.0,0.0,201
395202,1979.0,1994.0,0.0,105
395301,1983.0,1998.0,0.0,201
395302,1987.0,2002.0,0.0,283
396201,1982.0,1997.0,0.0,201
396202,1983.0,1998.0,0.0,201
396203,1986.0,2001.0,0.0,283
396401,1985.0,2000.0,0.0,250
396402,1987.0,2002.0,0.0,283
397001,1987.0,2002.0,0.0,283
397201,1987.0,2002.0,0.0,283
397501,1978.0,1993.0,0.0,105
397502,1979.0,1994.0,0.0,105
397701,1980.0,1995.0,0.0,150
398201,1979.0,1994.0,1.0,105
398202,1981.0,1996.0,0.0,155
398203,1985.0,2000.0,0.0,250
398204,1986.0,2001.0,0.0,283
398601,1978.0,1993.0,0.0,105
398801,1979.0,1994.0,0.0,105
398802,1982.0,1997.0,0.0,201
399101,1982.0,1997.0,0.0,201
399301,1977.0,1992.0,0.0,82
399302,1978.0,1993.0,0.0,105
399303,1983.0,1998.0,0.0,201
399501,1979.0,1994.0,0.0,105
399502,1983.0,1998.0,0.0,201
399503,1985.0,2000.0,0.0,250
399601,1984.0,1999.0,1.0,250
400301,1977.0,1992.0,0.0,82
400501,1980.0,1995.0,0.0,150
400502,1981.0,1996.0,0.0,155
400503,1983.0,1998.0,1.0,201
400701,1980.0,1995.0,0.0,150
401202,1984.0,1999.0,0.0,250
401501,1982.0,1997.0,0.0,201
401502,1985.0,2000.0,0.0,250
401503,1987.0,2002.0,0.0,283
401601,1975.0,1990.0,0.0,53
402101,1982.0,1997.0,0.0,201
402401,1972.0,1987.0,1.0,24
402402,1977.0,1992.0,1.0,82
402403,1979.0,1994.0,1.0,105
402801,1982.0,1997.0,0.0,201
402802,1984.0,1999.0,0.0,250
402803,1987.0,2002.0,0.0,283
403802,1986.0,2001.0,0.0,283
404101,1978.0,1993.0,0.0,105
404102,1980.0,1995.0,0.0,150
404103,1985.0,2000.0,0.0,250
404501,1981.0,1996.0,0.0,155
404901,1981.0,1996.0,0.0,155
404902,1983.0,1998.0,0.0,201
405101,1984.0,1999.0,0.0,250
406001,1983.0,1998.0,0.0,201
406002,1985.0,2000.0,0.0,250
406601,1979.0,1994.0,0.0,105
406602,1980.0,1995.0,0.0,150
407701,1986.0,2001.0,1.0,283
408401,1981.0,1996.0,0.0,155
408402,1986.0,2001.0,0.0,283
408501,1980.0,1995.0,0.0,150
408901,1979.0,1994.0,0.0,105
408902,1982.0,1997.0,0.0,201
408903,1984.0,1999.0,0.0,250
410301,1985.0,2000.0,0.0,250
410501,1977.0,1992.0,1.0,82
410502,1979.0,1994.0,0.0,105
411001,1985.0,2000.0,0.0,250
412001,1977.0,1992.0,0.0,82
412002,1980.0,1995.0,0.0,150
412101,1974.0,1989.0,0.0,53
412102,1977.0,1992.0,0.0,82
412103,1982.0,1997.0,0.0,201
412301,1985.0,2000.0,0.0,250
413201,1984.0,1999.0,0.0,250
413202,1986.0,2001.0,0.0,283
413301,1980.0,1995.0,0.0,150
413302,1981.0,1996.0,0.0,155
413303,1987.0,2002.0,0.0,283
413601,1975.0,1990.0,0.0,53
413602,1981.0,1996.0,0.0,155
413603,1985.0,2000.0,1.0,250
414801,1984.0,1999.0,0.0,250
414802,1986.0,2001.0,0.0,283
414901,1975.0,1990.0,1.0,53
414902,1982.0,1997.0,0.0,201
415101,1977.0,1992.0,0.0,82
415102,1980.0,1995.0,0.0,150
416701,1984.0,1999.0,0.0,250
416702,1985.0,2000.0,1.0,250
417001,1985.0,2000.0,0.0,250
417002,1987.0,2002.0,0.0,283
417701,1979.0,1994.0,1.0,105
417801,1983.0,1998.0,0.0,201
417901,1975.0,1990.0,0.0,53
417902,1984.0,1999.0,0.0,250
417903,1987.0,2002.0,0.0,283
418001,1981.0,1996.0,0.0,155
418002,1985.0,2000.0,0.0,250
418003,1987.0,2002.0,0.0,283
418201,1979.0,1994.0,0.0,105
418202,1981.0,1996.0,0.0,155
418701,1984.0,1999.0,0.0,250
419401,1980.0,1995.0,0.0,150
419402,1983.0,1998.0,0.0,201
419501,1985.0,2000.0,0.0,250
419701,1978.0,1993.0,0.0,105
419702,1979.0,1994.0,0.0,105
419703,1985.0,2000.0,0.0,250
419801,1985.0,2000.0,1.0,250
419901,1974.0,1989.0,0.0,53
419903,1978.0,1993.0,0.0,105
419904,1980.0,1995.0,0.0,150
419905,1983.0,1998.0,0.0,201
420301,1984.0,1999.0,0.0,250
420302,1986.0,2001.0,0.0,283
420303,1987.0,2002.0,1.0,283
420601,1982.0,1997.0,1.0,201
421001,1979.0,1994.0,0.0,105
421002,1987.0,2002.0,0.0,283
421202,1986.0,2001.0,0.0,283
421203,1987.0,2002.0,0.0,283
421501,1980.0,1995.0,0.0,150
421801,1986.0,2001.0,0.0,283
421901,1981.0,1996.0,1.0,155
422801,1978.0,1993.0,0.0,105
423101,1984.0,1999.0,0.0,250
423102,1987.0,2002.0,0.0,283
423201,1979.0,1994.0,1.0,105
423203,1982.0,1997.0,0.0,201
423601,1980.0,1995.0,0.0,150
423602,1985.0,2000.0,0.0,250
424601,1982.0,1997.0,0.0,201
424602,1984.0,1999.0,0.0,250
424901,1981.0,1996.0,1.0,155
424902,1987.0,2002.0,0.0,283
425201,1983.0,1998.0,0.0,201
425601,1980.0,1995.0,0.0,150
426201,1972.0,1987.0,0.0,24
426202,1975.0,1990.0,0.0,53
426203,1984.0,1999.0,0.0,250
426801,1976.0,1991.0,0.0,81
427001,1976.0,1991.0,0.0,81
427002,1981.0,1996.0,0.0,155
427003,1987.0,2002.0,1.0,283
427401,1978.0,1993.0,0.0,105
427402,1979.0,1994.0,1.0,105
427403,1985.0,2000.0,0.0,250
427502,1983.0,1998.0,0.0,201
428001,1978.0,1993.0,1.0,105
428002,1980.0,1995.0,0.0,150
428101,1981.0,1996.0,0.0,155
428201,1981.0,1996.0,0.0,155
428202,1985.0,2000.0,0.0,250
428301,1984.0,1999.0,0.0,250
429001,1985.0,2000.0,0.0,250
429101,1983.0,1998.0,0.0,201
429401,1985.0,2000.0,0.0,250
429501,1977.0,1992.0,0.0,82
429502,1981.0,1996.0,0.0,155
429503,1984.0,1999.0,0.0,250
430401,1980.0,1995.0,0.0,150
430801,1984.0,1999.0,0.0,250
431001,1979.0,1994.0,0.0,105
432301,1980.0,1995.0,0.0,150
432302,1982.0,1997.0,0.0,201
432303,1983.0,1998.0,0.0,201
432304,1985.0,2000.0,0.0,250
432501,1978.0,1993.0,0.0,105
432502,1985.0,2000.0,0.0,250
432601,1983.0,1998.0,0.0,201
432602,1986.0,2001.0,0.0,283
433701,1987.0,2002.0,0.0,283
434101,1981.0,1996.0,0.0,155
434501,1984.0,1999.0,0.0,250
434601,1984.0,1999.0,0.0,250
435401,1980.0,1995.0,0.0,150
435402,1982.0,1997.0,0.0,201
436701,1986.0,2001.0,0.0,283
436801,1978.0,1993.0,1.0,105
436802,1980.0,1995.0,0.0,150
437101,1985.0,2000.0,0.0,250
437301,1985.0,2000.0,0.0,250
437501,1981.0,1996.0,0.0,155
437601,1982.0,1997.0,0.0,201
437602,1984.0,1999.0,1.0,250
437801,1981.0,1996.0,0.0,155
437802,1982.0,1997.0,0.0,201
437901,1980.0,1995.0,0.0,150
438301,1979.0,1994.0,1.0,105
438302,1985.0,2000.0,0.0,250
